IlmnID	Strand	UCSC_RefGene_Name	UCSC_RefGene_Accession	class
cg15357934	R	TSPAN31	NM_005981	Promoter
cg04789663	F	STX2;STX2	NM_194356;NM_001980	Promoter
cg07756434	F	USP13	NM_003940	Promoter
cg24499627	F	C10orf54;CDH23	NM_022153;NM_022124	Promoter
cg21418052	R	B3GALTL	NM_194318	Promoter
cg04464940	R	BTG3;BTG3	NM_001130914;NM_006806	Promoter
cg02273922	F	ACSL5;ACSL5;ACSL5;ACSL5	NM_016234;NM_203379;NM_016234;NM_203380	Promoter
cg13176979	R	HMGN3;HMGN3	NM_004242;NM_138730	Promoter
cg05907835	F	PYCARD;PYCARD	NM_013258;NM_145182	Promoter
cg05281831	R	RCOR1	NM_015156	Promoter
cg11230222	R	CCR10	NM_016602	Promoter
cg10231067	F	IFFO2	NM_001136265	Promoter
cg11995506	R	RNF5;AGPAT1;RNF5P1;RNF5	NM_006913;NM_032741;NR_003129;NM_006913	Promoter
cg03062002	F	CCR10	NM_016602	Promoter
cg18042806	R	AGXT2L2	NM_153373	Promoter
cg09099830	R	ITGAL;ITGAL	NM_002209;NM_001114380	Promoter
cg16315582	F	CASP4	NM_001225	Promoter
cg17229678	F	PPT2;PPT2	NM_138717;NM_005155	Promoter
cg24998649	F	BIN1;BIN1;BIN1;BIN1;BIN1;BIN1;BIN1;BIN1;BIN1;BIN1	NM_139348;NM_139347;NM_139346;NM_139351;NM_139345;NM_004305;NM_139350;NM_139344;NM_139343;NM_139349	Promoter
cg01865606	R	ELOVL5	NM_021814	Promoter
cg03117079	R	ZNF644;ZNF644;ZNF644	NM_032186;NM_201269;NM_016620	Promoter
cg20590849	F	MIF4GD	NM_020679	Promoter
cg25234359	F	C19orf60;C19orf60	NM_001100419;NM_001100418	Promoter
cg07551364	R	MAP3K6	NM_004672	Promoter
cg21155367	R			Promoter
cg27625456	R	LGALS9;LGALS9;LGALS9;LGALS9;LGALS9	NR_024043;NM_009587;NM_002308;NM_002308;NM_009587	Promoter
cg00466249	R	SLC38A10;SLC38A10	NM_138570;NM_001037984	Promoter
cg20421279	F	UBE2J1	NM_016021	Promoter
cg18881723	R	SLAMF1;SLAMF1	NM_003037;NM_003037	Promoter
cg19238380	R	LMNA;LMNA;LMNA	NM_005572;NM_170707;NM_170708	Promoter
cg06065608	R	PACRG;PACRG;PARK2;PACRG;PARK2;PARK2	NM_152410;NM_001080379;NM_004562;NM_001080378;NM_013987;NM_013988	Promoter
cg05994982	F	PI4K2A	NM_018425	Promoter
cg06638811	F	RNU6ATAC	NR_023344	Promoter
cg22712983	F	PNKD;PNKD	NM_022572;NM_015488	Promoter
cg07755653	R	STX11	NM_003764	Promoter
cg21973667	R	KLF5	NM_001730	Promoter
cg27071793	F			Promoter
cg14540337	F	MFGE8;MFGE8	NM_001114614;NM_005928	Promoter
cg26960896	R	KCNN4	NM_002250	Promoter
cg01294686	R	SH3BGRL3	NM_031286	Promoter
cg20434178	R	DLX2	NM_004405	Promoter
cg00800993	R	C20orf177;PPP1R3D	NM_022106;NM_006242	Promoter
cg19806182	R	ZNF615	NM_198480	Promoter
cg21888059	R	FYN;FYN;FYN	NM_153048;NM_002037;NM_153047	Promoter
cg02051924	R	LITAF;LITAF;LITAF;LITAF	NR_024320;NM_004862;NM_001136472;NM_001136473	Promoter
cg16567815	F			Promoter
cg26493054	F	SH3BP2	NM_001122681	Promoter
cg06842800	R	RASSF3	NM_178169	Promoter
cg13361779	R	ZNF570;ZNF569	NM_144694;NM_152484	Promoter
cg21769969	F	OSTM1	NM_014028	Promoter
cg23663332	F	MAK16	NM_032509	Promoter
cg01873334	R	KCNQ1OT1;KCNQ1;KCNQ1	NR_002728;NM_000218;NM_181798	Promoter
cg26767593	R	DCTN6	NM_006571	Promoter
cg00030422	F	DLEC1;DLEC1;DLEC1;DLEC1	NM_007335;NM_007337;NM_007337;NM_007335	Promoter
cg18633684	R	TXNRD1;TXNRD1;TXNRD1;EID3;TXNRD1;TXNRD1	NM_182729;NM_182743;NM_001093771;NM_001008394;NM_003330;NM_182742	Promoter
cg00052932	R	ANKAR	NM_144708	Promoter
cg06400428	R	SCD	NM_005063	Promoter
cg16874095	R			Promoter
cg07436208	F	MRPL52;MRPL52;MRPL52;MRPL52;MRPL52;MRPL52	NM_181305;NM_181307;NM_181304;NM_178336;NM_181306;NM_180982	Promoter
cg22501342	R	RNF8;RNF8	NM_003958;NM_183078	Promoter
cg16430880	F	CDCA7L;CDCA7L;CDCA7L	NM_001127370;NM_001127371;NM_018719	Promoter
cg20495404	R	ID2	NM_002166	Promoter
cg05899869	R			Promoter
cg24382527	R	ADAM8;ADAM8;ADAM8;ADAM8;ADAM8;ADAM8	NM_001164489;NM_001109;NM_001164490;NM_001164490;NM_001164489;NM_001109	Promoter
cg21679391	R			Promoter
cg01239141	F	RIN3	NM_024832	Promoter
cg05849324	R	NHLRC1	NM_198586	Promoter
cg02342791	R			Promoter
cg14184907	F			Promoter
cg22558871	R	NSUN5;NSUN5;NSUN5;NSUN5	NM_018044;NM_148956;NM_001168347;NM_001168348	Promoter
cg13631259	R	NUDT8	NM_181843	Promoter
cg24101049	F			Promoter
cg18352882	R			Promoter
cg09313046	R	PSMD7	NM_002811	Promoter
cg20977448	F	GRPEL2	NM_152407	Promoter
cg26841013	R	WNT3A	NM_033131	Promoter
cg13867915	F	ARID1A;ARID1A	NM_006015;NM_139135	Promoter
cg01799856	R	STARD3;STARD3;STARD3	NM_006804;NM_001165937;NM_001165938	Promoter
cg17536848	R	LMBR1	NM_022458	Promoter
cg01157261	R	MOSPD3;MOSPD3;MOSPD3;MOSPD3	NM_001040098;NM_001040099;NM_001040097;NM_023948	Promoter
cg23793686	R			Promoter
cg26901111	F	ZNF20	NM_021143	Promoter
cg07303548	R	TMEM134;TMEM134;TMEM134	NM_025124;NM_001078651;NM_001078650	Promoter
cg21657704	F	TBCD	NM_005993	Promoter
cg17317439	F	ZNF763;ZNF763	NM_001012753;NM_001012753	Promoter
cg07595203	R	KCNQ1OT1;KCNQ1;KCNQ1	NR_002728;NM_000218;NM_181798	Promoter
cg01528832	F	JMJD1C;LOC84989	NM_032776;NR_027182	Promoter
cg15164103	F	MEST	NM_177524	Promoter
cg02388882	F	AGAP11	NM_133447	Promoter
cg16970232	R	APC;APC;APC	NM_000038;NM_001127510;NM_001127511	Promoter
cg04765277	F	FLJ45983;FLJ45983	NR_024256;NR_024255	Promoter
cg15124968	R	PCDHGA4;PCDHGA12;PCDHGA11;PCDHGA11;PCDHGA9;PCDHGA1;PCDHGB1;PCDHGC3;PCDHGB6;PCDHGB3;PCDHGB7;PCDHGC3;PCDHGA6;PCDHGA8;PCDHGA10;PCDHGA5;PCDHGB4;PCDHGA3;PCDHGC3;PCDHGA2;PCDHGA7;PCDHGB2;PCDHGB5	NM_018917;NM_003735;NM_032092;NM_018914;NM_018921;NM_018912;NM_018922;NM_032402;NM_018926;NM_018924;NM_018927;NM_032403;NM_018919;NM_032088;NM_018913;NM_018918;NM_003736;NM_018916;NM_002588;NM_018915;NM_018920;NM_018923;NM_018925	Promoter
cg01409985	R	SRPRB	NM_021203	Promoter
cg20802942	F	RABEP1;RABEP1	NM_004703;NM_001083585	Promoter
cg26597539	F	PTGER4	NM_000958	Promoter
cg19179332	R			Promoter
cg16426479	R			Promoter
cg17169196	F	LTA;LTA;LTA	NM_000595;NM_001159740;NM_001159740	Promoter
cg23970189	R	SELK	NM_021237	Promoter
cg15641364	R	TAGLN2	NM_003564	Promoter
cg02633229	F	C15orf23;C15orf23;C15orf23	NM_001142762;NM_001142761;NM_033286	Promoter
cg01949461	F	HSPC072;LOC100270804;HSPC072	NR_026883;NR_026885;NR_026884	Promoter
cg01227028	F	BMS1	NM_014753	Promoter
cg03314158	F	LOC652276	NR_015441	Promoter
cg17266233	F	DGKZ;DGKZ;DGKZ;DGKZ	NM_201533;NM_001105540;NM_003646;NM_201532	Promoter
cg03434029	R	TCTEX1D4;BTBD19	NM_001013632;NM_001136537	Promoter
cg12771717	R	HCG27	NR_026791	Promoter
cg08946801	F	ACTR6	NM_022496	Promoter
cg11043990	R	RNF157	NM_052916	Promoter
cg07850982	F			Promoter
cg16168321	R	SIPA1;SIPA1	NM_006747;NM_153253	Promoter
cg01882930	R	RPL3;RNU86;RPL3	NM_000967;NR_000026;NM_001033853	Promoter
cg15038811	F	CMC1	NM_182523	Promoter
cg11203397	R			Promoter
cg18068140	F	NHLRC1	NM_198586	Promoter
cg10098541	F	PDIA5;PDIA5	NR_028444;NM_006810	Promoter
cg22038796	F	PSTPIP2	NM_024430	Promoter
cg27321079	R	C7orf47	NM_145030	Promoter
cg19142026	R	HOXA4;HOXA4	NM_002141;NM_002141	Promoter
cg08989478	R			Promoter
cg02902477	R	HIST1H3D	NM_003530	Promoter
cg25230235	F	POLR2I;TBCB	NM_006233;NM_001281	Promoter
cg25286333	F	RNF207	NM_207396	Promoter
cg15986644	R	DIP2C	NM_014974	Promoter
cg27360210	R	GMFG	NM_004877	Promoter
cg13331936	R			Promoter
cg14776962	R	HIST1H2BH;HIST1H3F	NM_003524;NM_021018	Promoter
cg16447680	R	KIAA0748	NM_001136030	Promoter
cg05607401	F	GMFG;GMFG	NM_004877;NM_004877	Promoter
cg17494781	F	HSPA1A;HSPA1L;HSPA1A	NM_005345;NM_005527;NM_005345	Promoter
cg14409029	F	ZDHHC13;ZDHHC13	NM_001001483;NM_019028	Promoter
cg15375883	F	ST3GAL4	NM_006278	Promoter
cg08932654	F	ORMDL3	NM_139280	Promoter
cg16023943	R	LOC387646	NR_003525	Promoter
cg06458239	R	ZNF549	NM_153263	Promoter
cg24657977	R	MAPKAPK2;MAPKAPK2	NM_032960;NM_004759	Promoter
cg21179305	F	ZCCHC7	NM_032226	Promoter
cg22128645	R	FAM69A	NM_001006605	Promoter
cg18889437	R	PEX6	NM_000287	Promoter
cg20779414	R	STAT6	NM_003153	Promoter
cg15091337	F	POLE4	NM_019896	Promoter
cg02956248	R	PPT2;PRRT1;PPT2	NM_005155;NM_030651;NM_138717	Promoter
cg06699617	F			Promoter
cg16916782	F			Promoter
cg27117828	F	WIPF1;WIPF1	NM_001077269;NM_003387	Promoter
cg18257541	F	UBE2E2	NM_152653	Promoter
cg21822573	F	C12orf72;C12orf72;C12orf72	NM_001135863;NM_173802;NM_001135864	Promoter
cg18549946	R	TOMM20L	NM_207377	Promoter
cg05619116	F			Promoter
cg24935121	R	ADAM15;ADAM15;ADAM15;DCST1;ADAM15;DCST1;ADAM15;ADAM15	NM_207194;NM_207191;NM_207196;NM_001143687;NM_207197;NM_152494;NM_207195;NM_003815	Promoter
cg18259504	F	ATL1;MAP4K5;ATL1;MAP4K5	NM_001127713;NM_006575;NM_001127713;NM_198794	Promoter
cg16245345	F	CNOT6	NM_015455	Promoter
cg20569108	F	MLLT10;MLLT10	NM_001009569;NM_004641	Promoter
cg12378722	F			Promoter
cg18337222	F	C3orf26;FILIP1L;MIR548G;FILIP1L;FILIP1L	NM_032359;NM_182909;NR_031662;NM_014890;NM_001042459	Promoter
cg04071779	R	NOD1	NM_006092	Promoter
cg03750478	F	C16orf54	NM_175900	Promoter
cg10201328	R	OSBPL9;OSBPL9;OSBPL9;OSBPL9	NM_024586;NM_148906;NM_148908;NM_148909	Promoter
cg04395689	F	ATP6V1B2	NM_001693	Promoter
cg08552812	R	ALMS1	NM_015120	Promoter
cg01078276	F	PLAU;C10orf55;PLAU	NM_001145031;NM_001001791;NM_002658	Promoter
cg22796922	F	SUNC1;SUNC1	NM_152782;NM_001030019	Promoter
cg11085581	R			Promoter
cg00483503	R	NAGS	NM_153006	Promoter
cg03695871	R	DKFZp761E198	NM_138368	Promoter
cg03068497	R	GARS	NM_002047	Promoter
cg03196720	F	SCNN1A;SCNN1A;SCNN1A	NM_001159575;NM_001038;NM_001159576	Promoter
cg03320255	F	ZNF540	NM_152606	Promoter
cg27176357	F	ZNF264	NM_003417	Promoter
cg01201512	F	NINJ2	NM_016533	Promoter
cg08384314	R	IER3;FLOT1	NM_003897;NM_005803	Promoter
cg17671280	F	TLR3	NM_003265	Promoter
cg06409153	F	ABCA5	NM_172232	Promoter
cg00965985	F	KPNA1;KPNA1	NR_026698;NM_002264	Promoter
cg17530673	F	FGFBP3	NM_152429	Promoter
cg21072629	R	URB1;C21orf119	NM_014825;NR_026845	Promoter
cg02503808	R	GRPEL1	NM_025196	Promoter
cg23249942	F	MAN2A1	NM_002372	Promoter
cg08264885	F	POLR3D;MIR320A	NM_001722;NR_029714	Promoter
cg02148222	R	ST6GAL1;ST6GAL1	NM_173216;NM_173217	Promoter
cg12435134	R	NAAA;NAAA	NM_001042402;NM_014435	Promoter
cg21592158	F	FDXACB1;C11orf1	NM_138378;NM_022761	Promoter
cg18816996	F	COL23A1	NM_173465	Promoter
cg07059052	F	TCEB2;TCEB2	NM_207013;NM_007108	Promoter
cg00903676	F			Promoter
cg15163151	F	COX6C	NM_004374	Promoter
cg23366050	R	USP14;USP14	NM_001037334;NM_005151	Promoter
cg05655915	R	NARF;NARF;NARF;NARF	NM_012336;NM_031968;NM_001038618;NM_001083608	Promoter
cg23029655	F	ITGB7	NM_000889	Promoter
cg09604167	R	TMBIM6;TMBIM6	NM_003217;NM_001098576	Promoter
cg15265102	R			Promoter
cg08263991	F	OPRL1;C20orf201;OPRL1	NM_000913;NM_001007125;NM_182647	Promoter
cg11911951	R	UNKL	NM_023076	Promoter
cg09044219	F	CCDC77;CCDC77;CCDC77;CCDC77	NM_001130146;NM_032358;NM_001130147;NM_001130148	Promoter
cg07734975	R			Promoter
cg10378667	F	PSMD9	NM_002813	Promoter
cg24687276	F	AEN	NM_022767	Promoter
cg14209047	R			Promoter
cg15421962	R	BNIP1;BNIP1;BNIP1;BNIP1	NM_013980;NM_001205;NM_013978;NM_013979	Promoter
cg01094950	R	ZFP36L2;LOC100129726	NM_006887;NR_027251	Promoter
cg24342146	R	CD48	NM_001778	Promoter
cg11235426	F	DUSP22;DUSP22	NM_020185;NM_020185	Promoter
cg26481829	F	RPLP1;RPLP1	NM_213725;NM_001003	Promoter
cg21448552	R			Promoter
cg06387089	R	IER2	NM_004907	Promoter
cg24528923	F	C15orf42	NM_152259	Promoter
cg27173717	R	MFSD2A;MFSD2A	NM_032793;NM_001136493	Promoter
cg04672837	R	N4BP1	NM_153029	Promoter
cg26529516	F	ARFGAP3;ARFGAP3	NM_014570;NM_001142293	Promoter
cg16147221	R	SLC2A9;SLC2A9	NM_020041;NM_001001290	Promoter
cg03870138	F	CYBA	NM_000101	Promoter
cg08408668	R	SBNO2	NM_014963	Promoter
cg07148879	R	CMTM7;CMTM7	NM_138410;NM_181472	Promoter
cg04002454	R	SP140L;SP140L	NM_138402;NM_138402	Promoter
cg25026703	R			Promoter
cg22360146	F	CSDE1;CSDE1;CSDE1	NM_001130523;NM_007158;NM_001007553	Promoter
cg16619991	F	ITGA1;PELO	NM_181501;NM_015946	Promoter
cg05957544	R	AGPAT3;AGPAT3	NM_001037553;NM_020132	Promoter
cg11724147	F	HIBADH	NM_152740	Promoter
cg19033654	F	IER3;FLOT1	NM_003897;NM_005803	Promoter
cg00419092	R	RASSF3	NM_178169	Promoter
cg05438508	F	ABHD6	NM_020676	Promoter
cg07301105	F	C2orf52	NR_024079	Promoter
cg25408314	F	RFFL;RFFL	NM_001017368;NM_057178	Promoter
cg09012858	R			Promoter
cg10648670	R			Promoter
cg11185792	R	KCNAB2;KCNAB2	NM_003636;NM_172130	Promoter
cg10394832	F	C1orf88	NM_181643	Promoter
cg17034036	R	CAT	NM_001752	Promoter
cg25364880	R	C3orf23;C3orf23;C3orf23	NM_001029840;NM_001029839;NM_173826	Promoter
cg08757862	R	TLR1	NM_003263	Promoter
cg22812442	R	C6orf108;C6orf108	NM_006443;NM_199184	Promoter
cg03111818	F	H2AFJ;H2AFJ	NR_027716;NM_177925	Promoter
cg26547506	R	SPRYD4	NM_207344	Promoter
cg04271792	F			Promoter
cg11061422	R			Promoter
cg06138239	F	C16orf62	NM_020314	Promoter
cg01566396	R			Promoter
cg15575498	F			Promoter
cg01126560	F	C9orf142	NM_183241	Promoter
cg21757276	F			Promoter
cg01631855	F	IGF1R	NM_000875	Promoter
cg23097139	F	SNUPN;SNUPN;SNUPN	NM_001042581;NM_005701;NM_001042588	Promoter
cg21268653	F	C1orf203;C1orf203;C1orf203;C1orf203;C1orf203	NR_027645;NR_024126;NR_024124;NR_027646;NR_024125	Promoter
cg00997411	R	NUAK2	NM_030952	Promoter
cg01687189	R	GNPTAB	NM_024312	Promoter
cg04548483	R	ADCK5	NM_174922	Promoter
cg23533824	F	SLC27A5	NM_012254	Promoter
cg03171361	F	IGF2BP1;IGF2BP1	NM_006546;NM_001160423	Promoter
cg25728166	R	SP110;SP110;SP110	NM_004510;NM_080424;NM_004509	Promoter
cg15456144	F	C11orf75	NM_020179	Promoter
cg02333875	R			Promoter
cg00787282	R	PLB1;PLB1	NM_001170585;NM_153021	Promoter
cg04029027	F	MEST	NM_177524	Promoter
cg15365320	F	DKFZp686O24166	NR_026750	Promoter
cg19663795	R	SEPT1	NM_052838	Promoter
cg14254745	R	DHDDS;DHDDS	NM_205861;NM_024887	Promoter
cg13337047	R			Promoter
cg25424659	R	RAB3D	NM_004283	Promoter
cg24845578	R			Promoter
cg20737382	R			Promoter
cg17578639	R	TBL1XR1	NM_024665	Promoter
cg27134827	F	PPT2;PPT2	NM_138717;NM_005155	Promoter
cg19005335	F	NCOR2;NCOR2	NM_006312;NM_001077261	Promoter
cg24642169	R			Promoter
cg04175872	R	RGS14	NM_006480	Promoter
cg09621572	F	LTA;LTA;LTA	NM_000595;NM_001159740;NM_001159740	Promoter
cg14059835	R	C9orf78;USP20;USP20;USP20	NM_016520;NM_001110303;NM_001008563;NM_006676	Promoter
cg26986180	R	DNAH10	NM_207437	Promoter
cg00830285	R			Promoter
cg20716515	F	PLAUR;PLAUR;PLAUR	NM_002659;NM_001005376;NM_001005377	Promoter
cg22304262	F	SLC1A5;SLC1A5;SLC1A5	NM_005628;NM_001145144;NM_001145145	Promoter
cg03895159	F	KLHL24	NM_017644	Promoter
cg15905471	F			Promoter
cg08409074	F	CFLAR;CFLAR;CFLAR	NM_001127184;NM_001127183;NM_003879	Promoter
cg03655142	F	JTB	NM_006694	Promoter
cg15751090	F			Promoter
cg03753191	F	EPSTI1;EPSTI1	NM_033255;NM_001002264	Promoter
cg06521299	F	PAFAH2	NM_000437	Promoter
cg12798338	R	TMC8;TMC6	NM_152468;NM_007267	Promoter
cg07394299	F			Promoter
cg01412970	R	PLD6	NM_178836	Promoter
cg24068468	F	NET1;NET1	NM_001047160;NM_005863	Promoter
cg13596208	F			Promoter
cg01634275	F	SF3B5	NM_031287	Promoter
cg03223580	R	BBS10	NM_024685	Promoter
cg14979593	F	PGAP2;PGAP2;PGAP2;PGAP2;PGAP2;PGAP2;PGAP2;PGAP2	NM_001145438;NM_001145439;NM_014489;NR_027015;NR_027018;NR_027016;NR_027017;NR_027014	Promoter
cg19301827	R	RASA3	NM_007368	Promoter
cg17602167	R	SFRS3	NM_003017	Promoter
cg02996397	F			Promoter
cg06826457	R			Promoter
cg11282676	F	HIST1H1A;HIST1H1A	NM_005325;NM_005325	Promoter
cg24482496	F	UTP6	NM_018428	Promoter
cg13046271	F	TCF7;TCF7;TCF7;TCF7;TCF7;TCF7;TCF7	NM_201632;NM_001134852;NM_001134851;NM_201633;NM_003202;NM_213648;NM_201634	Promoter
cg10781972	F	PRDM2;PRDM2;PRDM2;PRDM2	NM_012231;NM_001007257;NM_015866;NM_001135610	Promoter
cg17769442	F	ZNF296	NM_145288	Promoter
cg21146537	R	TOM1;TOM1;TOM1;TOM1;TOM1;TOM1;TOM1	NR_024195;NM_001135732;NR_024194;NM_001135729;NM_001135729;NM_001135730;NM_005488	Promoter
cg04151062	R			Promoter
cg20045970	R	GLTP	NM_016433	Promoter
cg21748751	F	PPARD;PPARD	NM_177435;NM_006238	Promoter
cg18934443	F	ATP6V0E2;LOC401431;ATP6V0E2	NM_001100592;NR_027040;NM_145230	Promoter
cg27021512	R	ESD	NM_001984	Promoter
cg12350325	F	CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C	NM_001129846;NM_001129843;NM_001129838;NM_001129837;NM_199460;NM_001167623;NM_001129833;NM_001129834;NM_001167625;NM_001129836;NM_001129831;NM_001129841;NM_001129835;NM_001129842;NM_001129840;NM_001167624;NM_001129844;NM_001129827;NM_001129839;NM_001129832;NM_001129830;NM_000719;NM_001129829	Promoter
cg04201285	R	HSD11B1L;HSD11B1L;HSD11B1L;HSD11B1L;HSD11B1L;HSD11B1L	NM_198533;NM_198708;NM_198706;NM_198707;NM_198705;NM_198704	Promoter
cg02408775	F	HDAC7;HDAC7	NM_015401;NM_001098416	Promoter
cg26796825	F	MED15;MED15	NM_001003891;NM_015889	Promoter
cg16152482	F	ATP5E;ATP5E	NM_001001977;NM_006886	Promoter
cg06928346	F	GPR19;GPR19	NM_006143;NM_006143	Promoter
cg25598159	F	HVCN1;HVCN1;HVCN1	NM_001040107;NM_032369;NM_001040107	Promoter
cg13050953	R			Promoter
cg15331332	F	HLA-F;HLA-F;HLA-F	NM_001098478;NM_001098479;NM_018950	Promoter
cg17089214	F	YPEL1	NM_013313	Promoter
cg02917321	F			Promoter
cg11944428	F	EFEMP2;EFEMP2	NM_016938;NM_016938	Promoter
cg11528914	F	LCP2;LCP2	NM_005565;NM_005565	Promoter
cg07424912	F	SLC38A7	NM_018231	Promoter
cg06318164	R	NUP188;DOLK	NM_015354;NM_014908	Promoter
cg09259081	F	KIAA1609	NM_020947	Promoter
cg25877069	F			Promoter
cg16161214	R	TRAM2	NM_012288	Promoter
cg06751366	R			Promoter
cg08548888	F	MYD88	NM_002468	Promoter
cg19617213	R	HMHA1	NM_012292	Promoter
cg12700271	R	HLA-E	NM_005516	Promoter
cg25515269	R	ITGA4	NM_000885	Promoter
cg00513208	R	UPF2;UPF2	NM_015542;NM_080599	Promoter
cg18771857	R	MATR3;SNHG4	NM_199189;NR_003141	Promoter
cg23139584	F	RPS20;RPS20;SNORD54	NM_001146227;NM_001023;NR_002437	Promoter
cg18346935	R	SARS	NM_006513	Promoter
cg23434998	R	OXCT1	NM_000436	Promoter
cg05973792	R	DCTN4;DCTN4;DCTN4	NM_016221;NM_001135644;NM_001135643	Promoter
cg20954977	R	B3GNT7	NM_145236	Promoter
cg00580230	R	PLK2	NM_006622	Promoter
cg25801292	F	KEAP1;KEAP1	NM_012289;NM_203500	Promoter
cg16336494	F	MTHFD1L	NM_015440	Promoter
cg01172899	F	SLC16A14	NM_152527	Promoter
cg10254690	F	OAT	NM_000274	Promoter
cg06373377	R	CDC20	NM_001255	Promoter
cg06079710	R	RNLS;RNLS	NM_018363;NM_001031709	Promoter
cg16969872	R	RBM26	NM_022118	Promoter
cg25603587	F	ZNF763	NM_001012753	Promoter
cg02902415	F			Promoter
cg26467631	R	BIN1;BIN1;BIN1;BIN1;BIN1;BIN1;BIN1;BIN1;BIN1;BIN1	NM_139348;NM_139347;NM_139346;NM_139351;NM_139345;NM_004305;NM_139350;NM_139344;NM_139343;NM_139349	Promoter
cg22189786	R	WBP2NL	NM_152613	Promoter
cg09433665	R	YPEL2	NM_001005404	Promoter
cg18363192	R	NEU1;SLC44A4	NM_000434;NM_025257	Promoter
cg06011086	F			Promoter
cg25274157	R	NDUFA13;TSSK6	NM_015965;NM_032037	Promoter
cg00410106	F	ZDBF2	NM_020923	Promoter
cg07246225	R	ZEB2;ZEB2;ZEB2;ZEB2;ZEB2	NR_033258;NM_014795;NM_001171653;NM_014795;NM_001171653	Promoter
cg05626764	R	ATP10A	NM_024490	Promoter
cg04716394	R	PTGR2;PTGR2;PTGR2	NM_001146155;NM_152444;NM_001146154	Promoter
cg09923107	R	ID1;ID1;ID1	NM_002165;NM_181353;NM_181353	Promoter
cg21379733	R	FOXP1	NM_032682	Promoter
cg00002660	F	SMARCC2;SMARCC2;SMARCC2	NM_001130420;NM_003075;NM_139067	Promoter
cg13092901	F	TYMP;SCO2;SCO2;TYMP;TYMP;SCO2;SCO2	NM_001113756;NM_001169109;NM_005138;NM_001953;NM_001113755;NM_001169110;NM_001169111	Promoter
cg15110403	R	ANKLE1	NM_152363	Promoter
cg10508778	R	ANAPC7;ANAPC7	NM_001137664;NM_016238	Promoter
cg03722525	F			Promoter
cg23549342	F	SETMAR;SETMAR	NR_024022;NM_006515	Promoter
cg15225267	F			Promoter
cg06170922	F	GSTA4	NM_001512	Promoter
cg27476474	R	PGS1	NM_024419	Promoter
cg27308687	R			Promoter
cg00022688	R	ACSL5;ACSL5;ACSL5;ACSL5	NM_016234;NM_203379;NM_016234;NM_203380	Promoter
cg10577216	R	HIVEP2	NM_006734	Promoter
cg18956908	R	ZBTB22;ZBTB22	NM_001145338;NM_005453	Promoter
cg03880683	R	SFRS3	NM_003017	Promoter
cg05926928	R	GDPD1;GDPD1;GDPD1	NM_182569;NM_001165994;NM_001165993	Promoter
cg21177626	F	FAM50B	NM_012135	Promoter
cg26431343	R	C22orf28	NM_014306	Promoter
cg10603826	F	ITPR2	NM_002223	Promoter
cg14822719	F			Promoter
cg07116947	R	DPH1	NM_001383	Promoter
cg12258824	R	AP2S1;AP2S1	NM_004069;NM_021575	Promoter
cg12441928	F	CCR1	NM_001295	Promoter
cg15323840	R	SYNJ2	NM_003898	Promoter
cg25276892	R	TNRC6B;TNRC6B;TNRC6B	NM_001024843;NM_001162501;NM_015088	Promoter
cg11510999	R	ITGB7	NM_000889	Promoter
cg02268354	R	RHOT2;RHOT2	NM_138769;NM_138769	Promoter
cg24421906	F			Promoter
cg21629394	F	SPATA24	NM_194296	Promoter
cg22748452	F	SRXN1	NM_080725	Promoter
cg05600717	R	DHRS12;DHRS12	NM_001031719;NM_024705	Promoter
cg01359962	R	C3orf39	NM_032806	Promoter
cg17151991	F	STK11	NM_000455	Promoter
cg23112821	R			Promoter
cg23959311	F	RAB4A	NM_004578	Promoter
cg22331740	R	CYTH2;CYTH2	NM_004228;NM_017457	Promoter
cg17799287	F	MIR19A;MIR17HG;MIR17HG;MIR17;MIR18A	NR_029489;NR_027349;NR_027350;NR_029487;NR_029488	Promoter
cg17228765	F	C3orf17;C3orf17;C3orf17	NR_027796;NR_027794;NM_015412	Promoter
cg09499095	F			Promoter
cg16306654	R	ACOT7;ACOT7;ACOT7;ACOT7	NM_181864;NM_181865;NM_181866;NM_007274	Promoter
cg20507276	F	OR2L13;OR2L13	NM_175911;NM_175911	Promoter
cg12806797	F	H2AFJ;H2AFJ	NM_177925;NR_027716	Promoter
cg08331981	F	NDUFA13;TSSK6	NM_015965;NM_032037	Promoter
cg12419862	F	LOC391322	NM_001144931	Promoter
cg26281475	R	ZNF815	NR_023382	Promoter
cg21714061	R	ATXN7L3;ATXN7L3	NM_001098833;NM_020218	Promoter
cg17711870	F	WWP1	NM_007013	Promoter
cg01758899	R	TK2	NM_004614	Promoter
cg15056751	R	TRNT1	NM_182916	Promoter
cg04275695	F	ZC3H12D	NM_207360	Promoter
cg12349884	F	HIST1H2BK;HIST1H4I	NM_080593;NM_003495	Promoter
cg17243896	R	WDR17;WDR17	NM_181265;NM_170710	Promoter
cg14963724	R	CNDP2;CNDP2	NM_001168499;NM_018235	Promoter
cg08908089	R	APBA2;APBA2	NM_005503;NM_001130414	Promoter
cg14197881	R	ADRBK1	NM_001619	Promoter
