source	type	gene_id	gene_type	gene_name	hgnc_id	havana_gene	transcript_id	transcript_type	transcript_name
HAVANA	gene	ENSG00000284418	lncRNA	AL391117.1	NA	OTTHUMG00000191913.2	ENST00000664493.1	lncRNA	AL391117.1-202
HAVANA	gene	ENSG00000150873	protein_coding	C2orf50	HGNC:26324	OTTHUMG00000119057.3	ENST00000405022.3	protein_coding	C2orf50-202
HAVANA	gene	ENSG00000167434	protein_coding	CA4	HGNC:1375	OTTHUMG00000179987.4	ENST00000587265.1	protein_coding	CA4-204
HAVANA	gene	ENSG00000284848	lncRNA	LINC02359	HGNC:53280	OTTHUMG00000168496.15	ENST00000542804.1	lncRNA	LINC02359-201
HAVANA	gene	ENSG00000169184	protein_coding	MN1	HGNC:7180	OTTHUMG00000150975.2	ENST00000497225.1	processed_transcript	MN1-203
HAVANA	gene	ENSG00000242242	lncRNA	NECTIN3-AS1	HGNC:40813	OTTHUMG00000159244.2	ENST00000463025.1	lncRNA	NECTIN3-AS1-202
HAVANA	gene	ENSG00000286307	lncRNA	AC017028.1	NA	OTTHUMG00000195698.1	ENST00000656551.1	lncRNA	AC017028.1-201
HAVANA	gene	ENSG00000130508	protein_coding	PXDN	HGNC:14966	OTTHUMG00000059697.5	ENST00000485177.1	processed_transcript	PXDN-212
HAVANA	gene	ENSG00000228793	lncRNA	AL033523.1	NA	OTTHUMG00000014145.4	ENST00000653626.1	lncRNA	AL033523.1-235
HAVANA	gene	ENSG00000109576	protein_coding	AADAT	HGNC:17929	OTTHUMG00000160912.5	ENST00000502392.1	protein_coding	AADAT-203
HAVANA	gene	ENSG00000175325	protein_coding	PROP1	HGNC:9455	OTTHUMG00000130887.1	ENST00000308304.2	protein_coding	PROP1-201
ENSEMBL	gene	ENSG00000201496	misc_RNA	RN7SKP275	HGNC:45999	NA	ENST00000364626.1	misc_RNA	RN7SKP275-201
HAVANA	gene	ENSG00000135678	protein_coding	CPM	HGNC:2311	OTTHUMG00000169300.3	ENST00000549691.1	processed_transcript	CPM-209
HAVANA	gene	ENSG00000189292	protein_coding	ALKAL2	HGNC:27683	OTTHUMG00000151366.6	ENST00000463919.1	retained_intron	ALKAL2-207
HAVANA	gene	ENSG00000048462	protein_coding	TNFRSF17	HGNC:11913	OTTHUMG00000129826.3	ENST00000562385.1	protein_coding	TNFRSF17-203
HAVANA	gene	ENSG00000111087	protein_coding	GLI1	HGNC:4317	OTTHUMG00000167332.3	ENST00000527742.1	retained_intron	GLI1-202
HAVANA	gene	ENSG00000120729	protein_coding	MYOT	HGNC:12399	OTTHUMG00000129154.6	ENST00000508938.1	retained_intron	MYOT-204
HAVANA	gene	ENSG00000154025	protein_coding	SLC5A10	HGNC:23155	OTTHUMG00000178143.2	ENST00000584658.1	retained_intron	SLC5A10-206
ENSEMBL	gene	ENSG00000206432	protein_coding	TMEM200C	HGNC:37208	OTTHUMG00000178423.4	ENST00000383490.2	protein_coding	TMEM200C-201
HAVANA	gene	ENSG00000273272	lncRNA	U62317.4	NA	OTTHUMG00000186142.2	ENST00000609268.2	lncRNA	U62317.4-201
HAVANA	gene	ENSG00000228697	lncRNA	AL023755.1	NA	OTTHUMG00000040769.8	ENST00000655897.1	lncRNA	AL023755.1-206
HAVANA	gene	ENSG00000286033	lncRNA	CR381670.2	NA	OTTHUMG00000192810.1	ENST00000651312.1	lncRNA	CR381670.2-201
HAVANA	gene	ENSG00000141682	protein_coding	PMAIP1	HGNC:9108	OTTHUMG00000132765.2	ENST00000590596.1	retained_intron	PMAIP1-203
HAVANA	gene	ENSG00000095303	protein_coding	PTGS1	HGNC:9604	OTTHUMG00000020605.5	ENST00000373698.7	protein_coding	PTGS1-203
HAVANA	gene	ENSG00000161958	protein_coding	FGF11	HGNC:3667	OTTHUMG00000108136.5	ENST00000576328.1	retained_intron	FGF11-206
HAVANA	gene	ENSG00000272619	lncRNA	AC093673.2	NA	OTTHUMG00000186356.1	ENST00000609674.1	lncRNA	AC093673.2-201
HAVANA	gene	ENSG00000122756	protein_coding	CNTFR	HGNC:2170	OTTHUMG00000019821.6	ENST00000417345.2	protein_coding	CNTFR-203
HAVANA	gene	ENSG00000127241	protein_coding	MASP1	HGNC:6901	OTTHUMG00000156461.4	ENST00000425937.1	protein_coding	MASP1-207
HAVANA	gene	ENSG00000273313	lncRNA	RBAKDN	HGNC:33770	OTTHUMG00000186012.1	ENST00000498308.1	lncRNA	RBAKDN-201
HAVANA	gene	ENSG00000070159	protein_coding	PTPN3	HGNC:9655	OTTHUMG00000020475.5	ENST00000497739.1	processed_transcript	PTPN3-206
HAVANA	gene	ENSG00000163736	protein_coding	PPBP	HGNC:9240	OTTHUMG00000130008.3	ENST00000296028.4	protein_coding	PPBP-201
HAVANA	gene	ENSG00000230873	protein_coding	STMND1	HGNC:44668	OTTHUMG00000014304.5	ENST00000366215.2	retained_intron	STMND1-202
ENSEMBL	gene	ENSG00000276398	misc_RNA	AC018659.5	NA	NA	ENST00000619945.1	misc_RNA	AC018659.5-201
HAVANA	gene	ENSG00000250753	processed_pseudogene	AC119751.4	NA	OTTHUMG00000160590.2	ENST00000507498.2	processed_pseudogene	AC119751.4-201
HAVANA	gene	ENSG00000227482	lncRNA	AL157702.2	NA	OTTHUMG00000020530.1	ENST00000428292.1	lncRNA	AL157702.2-201
HAVANA	gene	ENSG00000230676	lncRNA	AL353803.2	NA	OTTHUMG00000020780.3	ENST00000454408.1	lncRNA	AL353803.2-202
HAVANA	gene	ENSG00000183484	protein_coding	GPR132	HGNC:17482	OTTHUMG00000140173.6	ENST00000549990.1	protein_coding	GPR132-205
HAVANA	gene	ENSG00000090376	protein_coding	IRAK3	HGNC:17020	OTTHUMG00000169002.2	ENST00000457197.2	protein_coding	IRAK3-202
HAVANA	gene	ENSG00000174946	protein_coding	GPR171	HGNC:30057	OTTHUMG00000159861.4	ENST00000480322.1	protein_coding	GPR171-202
HAVANA	gene	ENSG00000083454	protein_coding	P2RX5	HGNC:8536	OTTHUMG00000090700.6	ENST00000547933.1	retained_intron	P2RX5-204
HAVANA	gene	ENSG00000127533	protein_coding	F2RL3	HGNC:3540	OTTHUMG00000182647.2	ENST00000599210.1	protein_coding	F2RL3-202
HAVANA	gene	ENSG00000247775	lncRNA	SNCA-AS1	HGNC:50600	OTTHUMG00000161186.1	ENST00000501215.1	lncRNA	SNCA-AS1-201
HAVANA	gene	ENSG00000287594	lncRNA	AL356123.2	NA	OTTHUMG00000194265.1	ENST00000662677.1	lncRNA	AL356123.2-201
HAVANA	gene	ENSG00000204832	lncRNA	ST8SIA6-AS1	HGNC:44880	OTTHUMG00000017746.5	ENST00000451225.2	lncRNA	ST8SIA6-AS1-203
HAVANA	gene	ENSG00000248802	lncRNA	AC078850.2	NA	OTTHUMG00000161177.1	ENST00000509360.1	lncRNA	AC078850.2-202
HAVANA	gene	ENSG00000214415	protein_coding	GNAT3	HGNC:22800	OTTHUMG00000155401.5	ENST00000398291.4	protein_coding	GNAT3-201
HAVANA	gene	ENSG00000100078	protein_coding	PLA2G3	HGNC:17934	OTTHUMG00000151255.2	ENST00000215885.4	protein_coding	PLA2G3-201
HAVANA	gene	ENSG00000231205	transcribed_unprocessed_pseudogene	ZNF826P	HGNC:33875	OTTHUMG00000162773.4	ENST00000596724.1	processed_transcript	ZNF826P-203
HAVANA	gene	ENSG00000233926	lncRNA	AL591368.1	NA	OTTHUMG00000020083.1	ENST00000413050.1	lncRNA	AL591368.1-202
HAVANA	gene	ENSG00000105419	protein_coding	MEIS3	HGNC:29537	OTTHUMG00000172280.4	ENST00000561040.1	retained_intron	MEIS3-209
HAVANA	gene	ENSG00000206195	lncRNA	DUXAP8	HGNC:32187	OTTHUMG00000185288.6	ENST00000607933.1	lncRNA	DUXAP8-207
HAVANA	gene	ENSG00000249188	transcribed_unprocessed_pseudogene	ENPP7P1	HGNC:48699	OTTHUMG00000160501.1	ENST00000509557.1	transcribed_unprocessed_pseudogene	ENPP7P1-201
HAVANA	gene	ENSG00000226025	transcribed_unprocessed_pseudogene	AC005515.1	NA	OTTHUMG00000141285.2	ENST00000598164.2	transcribed_unprocessed_pseudogene	AC005515.1-205
HAVANA	gene	ENSG00000232876	lncRNA	AL353596.1	NA	OTTHUMG00000015625.1	ENST00000447508.1	lncRNA	AL353596.1-201
ENSEMBL	gene	ENSG00000137261	protein_coding	KIAA0319	HGNC:21580	OTTHUMG00000014358.2	ENST00000543707.2	protein_coding	KIAA0319-205
HAVANA	gene	ENSG00000108950	protein_coding	FAM20A	HGNC:23015	OTTHUMG00000180152.3	ENST00000592847.1	processed_transcript	FAM20A-206
HAVANA	gene	ENSG00000141968	protein_coding	VAV1	HGNC:12657	OTTHUMG00000181965.3	ENST00000598270.1	retained_intron	VAV1-206
HAVANA	gene	ENSG00000158486	protein_coding	DNAH3	HGNC:2949	OTTHUMG00000090677.3	ENST00000575491.1	processed_transcript	DNAH3-206
HAVANA	gene	ENSG00000065609	protein_coding	SNAP91	HGNC:14986	OTTHUMG00000015114.10	ENST00000523199.1	nonsense_mediated_decay	SNAP91-218
HAVANA	gene	ENSG00000117724	protein_coding	CENPF	HGNC:1857	OTTHUMG00000036955.2	ENST00000469862.1	processed_transcript	CENPF-204
HAVANA	gene	ENSG00000287100	lncRNA	AL078600.1	NA	OTTHUMG00000193986.1	ENST00000653388.1	lncRNA	AL078600.1-201
HAVANA	gene	ENSG00000158186	protein_coding	MRAS	HGNC:7227	OTTHUMG00000159888.4	ENST00000478647.1	retained_intron	MRAS-208
HAVANA	gene	ENSG00000181804	protein_coding	SLC9A9	HGNC:20653	OTTHUMG00000159373.4	ENST00000498717.2	processed_transcript	SLC9A9-205
HAVANA	gene	ENSG00000172667	protein_coding	ZMAT3	HGNC:29983	OTTHUMG00000157290.7	ENST00000414084.1	protein_coding	ZMAT3-202
HAVANA	gene	ENSG00000113396	protein_coding	SLC27A6	HGNC:11000	OTTHUMG00000128991.4	ENST00000506176.1	protein_coding	SLC27A6-203
HAVANA	gene	ENSG00000007038	protein_coding	PRSS21	HGNC:9485	OTTHUMG00000128931.3	ENST00000575739.1	processed_transcript	PRSS21-209
HAVANA	gene	ENSG00000120051	protein_coding	CFAP58	HGNC:26676	OTTHUMG00000019007.2	ENST00000369703.1	protein_coding	CFAP58-201
HAVANA	gene	ENSG00000258684	unprocessed_pseudogene	BMS1P16	HGNC:49161	OTTHUMG00000171714.3	ENST00000556075.2	unprocessed_pseudogene	BMS1P16-201
HAVANA	gene	ENSG00000279738	lncRNA	AL022311.1	NA	OTTHUMG00000189205.1	ENST00000623726.1	lncRNA	AL022311.1-201
HAVANA	gene	ENSG00000170075	protein_coding	GPR37L1	HGNC:14923	OTTHUMG00000035924.3	ENST00000367282.6	protein_coding	GPR37L1-201
HAVANA	gene	ENSG00000160678	protein_coding	S100A1	HGNC:10486	OTTHUMG00000037041.3	ENST00000436839.1	protein_coding	S100A1-204
HAVANA	gene	ENSG00000204632	protein_coding	HLA-G	HGNC:4964	OTTHUMG00000031157.7	ENST00000376815.3	protein_coding	HLA-G-202
ENSEMBL	gene	ENSG00000184478	protein_coding	OR56A3	HGNC:14786	OTTHUMG00000165373.2	ENST00000329564.7	protein_coding	OR56A3-201
HAVANA	gene	ENSG00000249631	lncRNA	AC005699.1	NA	OTTHUMG00000160044.43	ENST00000655077.1	lncRNA	AC005699.1-235
HAVANA	gene	ENSG00000167244	protein_coding	IGF2	HGNC:5466	OTTHUMG00000009395.13	ENST00000418738.2	protein_coding	IGF2-206
HAVANA	gene	ENSG00000112782	protein_coding	CLIC5	HGNC:13517	OTTHUMG00000014775.11	ENST00000464137.1	processed_transcript	CLIC5-203
HAVANA	gene	ENSG00000149418	protein_coding	ST14	HGNC:11344	OTTHUMG00000165768.2	ENST00000530376.1	retained_intron	ST14-203
HAVANA	gene	ENSG00000267520	lncRNA	AC010733.2	NA	OTTHUMG00000179927.2	ENST00000589496.2	lncRNA	AC010733.2-201
HAVANA	gene	ENSG00000157110	protein_coding	RBPMS	HGNC:19097	OTTHUMG00000163845.8	ENST00000520971.1	processed_transcript	RBPMS-212
HAVANA	gene	ENSG00000243649	protein_coding	CFB	HGNC:1037	OTTHUMG00000031198.5	ENST00000498317.1	protein_coding	CFB-284
HAVANA	gene	ENSG00000165996	protein_coding	HACD1	HGNC:9639	OTTHUMG00000017750.5	ENST00000326961.6	protein_coding	HACD1-201
HAVANA	gene	ENSG00000134548	protein_coding	SPX	HGNC:28139	OTTHUMG00000169134.5	ENST00000537527.1	processed_transcript	SPX-204
HAVANA	gene	ENSG00000287241	lncRNA	AL359511.3	NA	OTTHUMG00000195050.1	ENST00000663240.1	lncRNA	AL359511.3-201
HAVANA	gene	ENSG00000108242	protein_coding	CYP2C18	HGNC:2620	OTTHUMG00000018796.3	ENST00000339022.6	protein_coding	CYP2C18-202
HAVANA	gene	ENSG00000091128	protein_coding	LAMB4	HGNC:6491	OTTHUMG00000154874.7	ENST00000418464.1	protein_coding	LAMB4-203
HAVANA	gene	ENSG00000237487	processed_pseudogene	VN1R48P	HGNC:37368	OTTHUMG00000019943.1	ENST00000448149.1	processed_pseudogene	VN1R48P-201
HAVANA	gene	ENSG00000241720	lncRNA	AL158847.1	NA	OTTHUMG00000011632.1	ENST00000431955.1	lncRNA	AL158847.1-201
HAVANA	gene	ENSG00000180044	protein_coding	C3orf80	HGNC:40048	OTTHUMG00000158950.3	ENST00000490320.2	nonsense_mediated_decay	C3orf80-202
HAVANA	gene	ENSG00000257894	lncRNA	AC027288.3	NA	OTTHUMG00000170063.2	ENST00000553165.1	lncRNA	AC027288.3-203
HAVANA	gene	ENSG00000232682	lncRNA	AL592430.2	NA	OTTHUMG00000018286.2	ENST00000414383.1	lncRNA	AL592430.2-202
HAVANA	gene	ENSG00000227191	TR_C_gene	TRGC2	HGNC:12276	OTTHUMG00000155215.2	ENST00000436911.6	TR_C_gene	TRGC2-201
HAVANA	gene	ENSG00000166562	protein_coding	SEC11C	HGNC:23400	OTTHUMG00000132762.4	ENST00000591406.1	retained_intron	SEC11C-206
ENSEMBL	gene	ENSG00000138311	protein_coding	ZNF365	HGNC:18194	OTTHUMG00000192644.2	ENST00000410046.8	protein_coding	ZNF365-203
HAVANA	gene	ENSG00000237330	protein_coding	RNF223	HGNC:40020	OTTHUMG00000185582.2	ENST00000453464.3	protein_coding	RNF223-201
HAVANA	gene	ENSG00000109956	protein_coding	B3GAT1	HGNC:921	OTTHUMG00000167180.2	ENST00000531510.1	processed_transcript	B3GAT1-204
HAVANA	gene	ENSG00000162552	protein_coding	WNT4	HGNC:12783	OTTHUMG00000002894.4	ENST00000441048.1	protein_coding	WNT4-203
HAVANA	gene	ENSG00000184845	protein_coding	DRD1	HGNC:3020	OTTHUMG00000130557.3	ENST00000393752.3	protein_coding	DRD1-201
HAVANA	gene	ENSG00000160183	protein_coding	TMPRSS3	HGNC:11877	OTTHUMG00000086796.6	ENST00000478680.1	processed_transcript	TMPRSS3-206
HAVANA	gene	ENSG00000274080	lncRNA	AC005089.1	NA	OTTHUMG00000188576.1	ENST00000619486.1	lncRNA	AC005089.1-201
HAVANA	gene	ENSG00000185272	protein_coding	RBM11	HGNC:9897	OTTHUMG00000074263.2	ENST00000475864.1	processed_transcript	RBM11-205
HAVANA	gene	ENSG00000118515	protein_coding	SGK1	HGNC:10810	OTTHUMG00000015613.5	ENST00000533224.1	protein_coding	SGK1-229
HAVANA	gene	ENSG00000259420	lncRNA	AC046168.2	NA	OTTHUMG00000172611.3	ENST00000561123.2	lncRNA	AC046168.2-202
HAVANA	gene	ENSG00000081800	protein_coding	SLC13A1	HGNC:10916	OTTHUMG00000157087.2	ENST00000439260.5	nonsense_mediated_decay	SLC13A1-203
HAVANA	gene	ENSG00000253537	protein_coding	PCDHGA7	HGNC:8705	OTTHUMG00000163685.3	ENST00000617050.1	protein_coding	PCDHGA7-202
HAVANA	gene	ENSG00000100593	protein_coding	ISM2	HGNC:23176	OTTHUMG00000158563.6	ENST00000480979.1	nonsense_mediated_decay	ISM2-205
HAVANA	gene	ENSG00000185803	protein_coding	SLC52A2	HGNC:30224	OTTHUMG00000165168.9	ENST00000526779.2	nonsense_mediated_decay	SLC52A2-206
HAVANA	gene	ENSG00000197054	protein_coding	ZNF763	HGNC:27614	OTTHUMG00000156430.6	ENST00000481745.1	protein_coding	ZNF763-203
HAVANA	gene	ENSG00000228146	transcribed_unitary_pseudogene	CASP16P	HGNC:27290	OTTHUMG00000177520.3	ENST00000576807.1	retained_intron	CASP16P-203
HAVANA	gene	ENSG00000171126	protein_coding	KCNG3	HGNC:18306	OTTHUMG00000128604.4	ENST00000394973.4	protein_coding	KCNG3-202
HAVANA	gene	ENSG00000022355	protein_coding	GABRA1	HGNC:4075	OTTHUMG00000163586.11	ENST00000519542.1	retained_intron	GABRA1-205
HAVANA	gene	ENSG00000100504	protein_coding	PYGL	HGNC:9725	OTTHUMG00000166596.7	ENST00000530336.2	retained_intron	PYGL-203
HAVANA	gene	ENSG00000183196	protein_coding	CHST6	HGNC:6938	OTTHUMG00000137612.6	ENST00000390664.3	protein_coding	CHST6-202
HAVANA	gene	ENSG00000248498	transcribed_unprocessed_pseudogene	ASNSP1	HGNC:754	OTTHUMG00000165535.2	ENST00000641735.1	processed_transcript	ASNSP1-203
HAVANA	gene	ENSG00000198542	protein_coding	ITGBL1	HGNC:6164	OTTHUMG00000017296.6	ENST00000474233.1	retained_intron	ITGBL1-203
HAVANA	gene	ENSG00000267105	lncRNA	AC011511.3	NA	OTTHUMG00000180402.1	ENST00000587088.1	lncRNA	AC011511.3-201
HAVANA	gene	ENSG00000140807	protein_coding	NKD1	HGNC:17045	OTTHUMG00000133169.7	ENST00000566396.1	retained_intron	NKD1-203
HAVANA	gene	ENSG00000234942	lncRNA	GRID1-AS1	HGNC:44131	OTTHUMG00000184154.3	ENST00000443311.2	lncRNA	GRID1-AS1-201
HAVANA	gene	ENSG00000168539	protein_coding	CHRM1	HGNC:1950	OTTHUMG00000167765.4	ENST00000536524.1	protein_coding	CHRM1-202
HAVANA	gene	ENSG00000152315	protein_coding	KCNK13	HGNC:6275	OTTHUMG00000171017.2	ENST00000282146.5	protein_coding	KCNK13-201
HAVANA	gene	ENSG00000249001	lncRNA	AC093895.2	NA	OTTHUMG00000161060.1	ENST00000503993.1	lncRNA	AC093895.2-204
HAVANA	gene	ENSG00000109794	protein_coding	FAM149A	HGNC:24527	OTTHUMG00000160565.11	ENST00000502894.1	protein_coding	FAM149A-204
HAVANA	gene	ENSG00000259309	lncRNA	AC021818.1	NA	OTTHUMG00000172101.2	ENST00000650343.1	lncRNA	AC021818.1-202
HAVANA	gene	ENSG00000168676	protein_coding	KCTD19	HGNC:24753	OTTHUMG00000173075.5	ENST00000566295.1	protein_coding	KCTD19-206
ENSEMBL	gene	ENSG00000131018	protein_coding	SYNE1	HGNC:17089	OTTHUMG00000015841.14	ENST00000610489.1	protein_coding	SYNE1-240
HAVANA	gene	ENSG00000285373	lncRNA	LINC02478	HGNC:53446	OTTHUMG00000192422.3	ENST00000477514.1	lncRNA	LINC02478-202
HAVANA	gene	ENSG00000237247	protein_coding	MBD3L5	HGNC:37204	OTTHUMG00000181973.1	ENST00000329753.5	protein_coding	MBD3L5-201
HAVANA	gene	ENSG00000286940	lncRNA	AL645933.4	NA	OTTHUMG00000195411.1	ENST00000656299.1	lncRNA	AL645933.4-202
HAVANA	gene	ENSG00000176383	protein_coding	B3GNT4	HGNC:15683	OTTHUMG00000168917.3	ENST00000535274.1	protein_coding	B3GNT4-202
HAVANA	gene	ENSG00000286039	lncRNA	AC093849.2	NA	OTTHUMG00000192679.1	ENST00000652035.1	lncRNA	AC093849.2-201
HAVANA	gene	ENSG00000132286	protein_coding	TIMM10B	HGNC:4022	OTTHUMG00000179826.2	ENST00000533379.1	nonsense_mediated_decay	TIMM10B-205
HAVANA	gene	ENSG00000137691	protein_coding	CFAP300	HGNC:28188	OTTHUMG00000167320.2	ENST00000529204.1	protein_coding	CFAP300-203
HAVANA	gene	ENSG00000255931	lncRNA	AP003108.1	NA	OTTHUMG00000168177.4	ENST00000664822.1	lncRNA	AP003108.1-202
HAVANA	gene	ENSG00000258232	lncRNA	AC125611.3	NA	OTTHUMG00000169513.2	ENST00000550468.2	lncRNA	AC125611.3-201
HAVANA	gene	ENSG00000134545	protein_coding	KLRC1	HGNC:6374	OTTHUMG00000168584.1	ENST00000537699.1	retained_intron	KLRC1-205
HAVANA	gene	ENSG00000248824	unprocessed_pseudogene	AC108078.1	NA	OTTHUMG00000161835.2	ENST00000508073.2	unprocessed_pseudogene	AC108078.1-201
HAVANA	gene	ENSG00000171722	protein_coding	SPATA46	HGNC:27648	OTTHUMG00000031375.3	ENST00000493255.1	nonsense_mediated_decay	SPATA46-202
HAVANA	gene	ENSG00000125861	protein_coding	GFRA4	HGNC:13821	OTTHUMG00000031748.4	ENST00000477160.1	nonsense_mediated_decay	GFRA4-203
HAVANA	gene	ENSG00000287593	lncRNA	AL022724.3	NA	OTTHUMG00000195478.1	ENST00000668350.1	lncRNA	AL022724.3-202
HAVANA	gene	ENSG00000172578	protein_coding	KLHL6	HGNC:18653	OTTHUMG00000148673.3	ENST00000487643.1	processed_transcript	KLHL6-203
HAVANA	gene	ENSG00000187479	protein_coding	C11orf96	HGNC:38675	OTTHUMG00000166555.7	ENST00000617612.3	protein_coding	C11orf96-202
HAVANA	gene	ENSG00000253147	lncRNA	AC015468.1	NA	OTTHUMG00000163759.1	ENST00000523035.1	lncRNA	AC015468.1-202
HAVANA	gene	ENSG00000158022	protein_coding	TRIM63	HGNC:16007	OTTHUMG00000007510.1	ENST00000483052.1	processed_transcript	TRIM63-202
HAVANA	gene	ENSG00000284610	transcribed_unprocessed_pseudogene	AC107918.4	NA	OTTHUMG00000192239.2	ENST00000641623.1	transcribed_unprocessed_pseudogene	AC107918.4-202
HAVANA	gene	ENSG00000260375	unprocessed_pseudogene	AC126323.4	NA	OTTHUMG00000173104.1	ENST00000566935.1	unprocessed_pseudogene	AC126323.4-201
HAVANA	gene	ENSG00000139151	protein_coding	PLCZ1	HGNC:19218	OTTHUMG00000168937.13	ENST00000544849.1	retained_intron	PLCZ1-218
HAVANA	gene	ENSG00000083857	protein_coding	FAT1	HGNC:3595	OTTHUMG00000160320.10	ENST00000509647.1	protein_coding	FAT1-208
HAVANA	gene	ENSG00000151962	protein_coding	RBM46	HGNC:28401	OTTHUMG00000161543.4	ENST00000512640.1	protein_coding	RBM46-203
HAVANA	gene	ENSG00000134571	protein_coding	MYBPC3	HGNC:7551	OTTHUMG00000166986.7	ENST00000544791.1	nonsense_mediated_decay	MYBPC3-203
HAVANA	gene	ENSG00000183729	protein_coding	NPBWR1	HGNC:4522	OTTHUMG00000164275.1	ENST00000331251.3	protein_coding	NPBWR1-201
HAVANA	gene	ENSG00000288436	protein_coding	AC024558.2	NA	OTTHUMG00000195896.1	ENST00000383572.3	protein_coding	AC024558.2-201
HAVANA	gene	ENSG00000107099	protein_coding	DOCK8	HGNC:19191	OTTHUMG00000078789.9	ENST00000462618.1	processed_transcript	DOCK8-207
HAVANA	gene	ENSG00000062282	protein_coding	DGAT2	HGNC:16940	OTTHUMG00000165338.4	ENST00000603865.1	retained_intron	DGAT2-205
HAVANA	gene	ENSG00000143001	protein_coding	TMEM61	HGNC:27296	OTTHUMG00000009991.2	ENST00000371268.4	protein_coding	TMEM61-201
HAVANA	gene	ENSG00000211689	TR_C_gene	TRGC1	HGNC:12275	OTTHUMG00000155219.3	ENST00000443402.6	TR_C_gene	TRGC1-201
HAVANA	gene	ENSG00000224559	lncRNA	LINC01087	HGNC:49144	OTTHUMG00000153621.1	ENST00000431979.1	lncRNA	LINC01087-201
HAVANA	gene	ENSG00000115414	protein_coding	FN1	HGNC:3778	OTTHUMG00000133054.7	ENST00000496542.1	retained_intron	FN1-226
HAVANA	gene	ENSG00000206144	processed_pseudogene	MAPK6P1	HGNC:18980	OTTHUMG00000160523.2	ENST00000512867.2	processed_pseudogene	MAPK6P1-201
HAVANA	gene	ENSG00000101230	protein_coding	ISM1	HGNC:16213	OTTHUMG00000031902.3	ENST00000262487.5	protein_coding	ISM1-201
HAVANA	gene	ENSG00000171208	protein_coding	NETO2	HGNC:14644	OTTHUMG00000133101.5	ENST00000563078.1	protein_coding	NETO2-204
HAVANA	gene	ENSG00000168398	protein_coding	BDKRB2	HGNC:1030	OTTHUMG00000171408.1	ENST00000539359.1	protein_coding	BDKRB2-201
HAVANA	gene	ENSG00000187135	protein_coding	VSTM2B	HGNC:33595	OTTHUMG00000182002.1	ENST00000335523.7	protein_coding	VSTM2B-201
HAVANA	gene	ENSG00000234745	protein_coding	HLA-B	HGNC:4932	OTTHUMG00000031153.7	ENST00000474381.1	retained_intron	HLA-B-252
HAVANA	gene	ENSG00000141338	protein_coding	ABCA8	HGNC:38	OTTHUMG00000180192.5	ENST00000585531.1	protein_coding	ABCA8-205
HAVANA	gene	ENSG00000172375	protein_coding	C2CD2L	HGNC:29000	OTTHUMG00000166167.4	ENST00000533458.1	retained_intron	C2CD2L-209
HAVANA	gene	ENSG00000287860	lncRNA	AC079804.3	NA	OTTHUMG00000194297.1	ENST00000671358.1	lncRNA	AC079804.3-201
HAVANA	gene	ENSG00000075673	protein_coding	ATP12A	HGNC:13816	OTTHUMG00000016588.2	ENST00000381946.4	protein_coding	ATP12A-202
HAVANA	gene	ENSG00000162738	protein_coding	VANGL2	HGNC:15511	OTTHUMG00000033122.2	ENST00000483408.1	processed_transcript	VANGL2-202
HAVANA	gene	ENSG00000276131	lncRNA	AC009118.2	NA	OTTHUMG00000186952.2	ENST00000613275.1	lncRNA	AC009118.2-201
HAVANA	gene	ENSG00000204544	protein_coding	MUC21	HGNC:21661	OTTHUMG00000031216.5	ENST00000376296.3	protein_coding	MUC21-201
HAVANA	gene	ENSG00000021461	protein_coding	CYP3A43	HGNC:17450	OTTHUMG00000156498.3	ENST00000472352.1	retained_intron	CYP3A43-212
HAVANA	gene	ENSG00000282964	lncRNA	AC026108.1	NA	OTTHUMG00000191480.1	ENST00000635444.1	lncRNA	AC026108.1-201
HAVANA	gene	ENSG00000286448	lncRNA	AP006222.2	NA	OTTHUMG00000194680.1	ENST00000669836.1	lncRNA	AP006222.2-201
HAVANA	gene	ENSG00000117707	protein_coding	PROX1	HGNC:9459	OTTHUMG00000036946.9	ENST00000607425.1	protein_coding	PROX1-206
HAVANA	gene	ENSG00000287683	lncRNA	AL591519.1	NA	OTTHUMG00000195345.1	ENST00000668367.1	lncRNA	AL591519.1-201
HAVANA	gene	ENSG00000228133	lncRNA	AC099684.1	NA	OTTHUMG00000132193.3	ENST00000425277.1	lncRNA	AC099684.1-202
HAVANA	gene	ENSG00000285623	lncRNA	Z82202.2	NA	OTTHUMG00000193111.1	ENST00000647629.1	lncRNA	Z82202.2-201
HAVANA	gene	ENSG00000197241	protein_coding	SLC2A7	HGNC:13445	OTTHUMG00000057499.4	ENST00000400906.1	protein_coding	SLC2A7-201
HAVANA	gene	ENSG00000260086	lncRNA	AC007611.1	NA	OTTHUMG00000174455.3	ENST00000565072.1	lncRNA	AC007611.1-203
HAVANA	gene	ENSG00000228791	lncRNA	THRB-AS1	HGNC:44515	OTTHUMG00000155683.7	ENST00000630391.1	lncRNA	THRB-AS1-211
HAVANA	gene	ENSG00000183346	protein_coding	CABCOCO1	HGNC:28678	OTTHUMG00000018295.6	ENST00000389639.3	protein_coding	CABCOCO1-202
HAVANA	gene	ENSG00000234210	lncRNA	AC006372.3	NA	OTTHUMG00000152642.1	ENST00000444158.1	lncRNA	AC006372.3-201
HAVANA	gene	ENSG00000286615	lncRNA	AC011416.4	NA	OTTHUMG00000195475.1	ENST00000653631.1	lncRNA	AC011416.4-207
