IlmnID	Strand	UCSC_RefGene_Name	UCSC_RefGene_Accession	class
cg06447552	F	AMOTL1	NM_130847	Body
cg23398700	R	HOMER1	NM_004272	Body
cg00424286	R	RPS6KA2;RPS6KA2	NM_021135;NM_001006932	Body
cg17029237	R	LLGL2;LLGL2;LLGL2	NM_001015002;NM_004524;NM_001031803	Body
cg13394491	R	FBXL7	NM_012304	Body
cg18693822	F	VOPP1	NM_030796	Body
cg01244342	F	HLA-DQA2	NM_020056	Body
cg09684112	R	FRMD4A	NM_018027	Body
cg18092363	R	NFATC1;NFATC1;NFATC1;NFATC1;NFATC1	NM_006162;NM_172388;NM_172389;NM_172387;NM_172390	Body
cg03629497	R	CSMD3;CSMD3	NM_052900;NM_198123	Body
cg02373104	R	MIR548F3;CNTNAP2	NR_031644;NM_014141	Body
cg27100266	F	TRIM27	NM_006510	Body
cg27281030	F	NLRP12;NLRP12	NM_144687;NM_033297	Body
cg21808635	R	EGFR;EGFR;EGFR	NM_201284;NM_201282;NM_005228	Body
cg07284190	R	NAV3	NM_014903	Body
cg05353872	R	OR2M3	NM_001004689	Body
cg13414629	R	FREQ	NM_014286	Body
cg23272399	R	GPX7	NM_015696	Body
cg17848797	F	UBE2J2;UBE2J2;LOC100128842;UBE2J2;UBE2J2	NM_194457;NM_194315;NR_027361;NM_194458;NM_058167	Body
cg20948258	F	CPLX1	NM_006651	Body
cg01612220	R	KIF26A	NM_015656	Body
cg11750851	R	CYR61	NM_001554	Body
cg24382823	R	LMX1B	NM_002316	Body
cg00986130	F	COL23A1	NM_173465	Body
cg01167755	F	NRG2;NRG2;NRG2;NRG2	NM_013982;NM_013983;NM_013981;NM_004883	Body
cg06085985	F	EFCAB4A	NM_173584	Body
cg10848373	F	KCNJ6	NM_002240	Body
cg03338209	F	CARD10	NM_014550	Body
cg01811815	F	RASA3	NM_007368	Body
cg18221016	F	HMCN1	NM_031935	Body
cg01750200	R	CDH13	NM_001257	Body
cg23248887	F	SSTR1	NM_001049	Body
cg11704005	R	PAX7;PAX7;PAX7	NM_013945;NM_002584;NM_001135254	Body
cg06085713	F	TGIF1;TGIF1;TGIF1;TGIF1;TGIF1;TGIF1;TGIF1;TGIF1	NM_174886;NM_173208;NM_173210;NM_170695;NM_173209;NM_173211;NM_003244;NM_173207	Body
cg18322693	R	MARCH4	NM_020814	Body
cg08678044	R	CLEC11A	NM_002975	Body
cg02675527	F	PAX8;PAX8;PAX8;PAX8;PAX8;LOC440839	NM_003466;NM_013951;NM_013953;NM_013992;NM_013952;NR_029399	Body
cg24394819	R	RPTOR;RPTOR	NM_001163034;NM_020761	Body
cg05286196	F	IQSEC1;IQSEC1	NM_001134382;NM_014869	Body
cg12308746	R	DLX1;DLX1	NM_178120;NM_001038493	Body
cg21112852	R	FAM189A1	NM_015307	Body
cg21396517	F	VGLL4;VGLL4	NM_014667;NM_001128219	Body
cg26514430	F	PCDHA6;PCDHA2;PCDHA1;PCDHA9;PCDHA7;PCDHA1;PCDHA6;PCDHA5;PCDHA11;PCDHA11;PCDHA10;PCDHA3;PCDHA4;PCDHA10;PCDHA8	NM_031849;NM_018905;NM_031411;NM_031857;NM_018910;NM_018900;NM_018909;NM_018908;NM_018902;NM_031861;NM_018901;NM_018906;NM_018907;NM_031860;NM_018911	Body
cg26133541	F	CHST8;CHST8;CHST8	NM_001127896;NM_022467;NM_001127895	Body
cg24778576	R	TMEM132D	NM_133448	Body
cg13415865	F	RAP1GAP2;RAP1GAP2	NM_015085;NM_001100398	Body
cg21601919	R	FGF18	NM_003862	Body
cg24074033	R	DBX1	NM_001029865	Body
cg04072597	R	CRLF1	NM_004750	Body
cg25626234	F	CADPS2;CADPS2;CADPS2	NM_001009571;NM_001167940;NM_017954	Body
cg01851874	R	RUNX1T1;RUNX1T1;RUNX1T1;RUNX1T1	NM_175634;NM_175635;NM_004349;NM_004349	Body
cg17938383	R	SHISA6	NM_207386	Body
cg07784872	R	KIAA0182;KIAA0182	NM_001134473;NM_014615	Body
cg06753398	R	TNNI2;TNNI2;TNNI2	NM_001145829;NM_003282;NM_001145841	Body
cg26244164	R	DLC1;DLC1	NM_006094;NM_182643	Body
cg09503234	R	INS-IGF2;IGF2;IGF2;IGF2	NR_003512;NM_001007139;NM_000612;NM_001127598	Body
cg17029168	R	NKX2-2;NKX2-2	NM_002509;NM_002509	Body
cg00412337	F	CLIC5;CLIC5	NM_001114086;NM_016929	Body
cg26353176	R	PART1;PART1;PDE4D;PART1;PDE4D	NR_028508;NR_024617;NM_001165899;NR_028509;NM_001165899	Body
cg07736658	R	INHBB	NM_002193	Body
cg09765014	R	CCDC154	NM_001143980	Body
cg06840930	F	TNS4	NM_032865	Body
cg21308336	F	COL6A1	NM_001848	Body
cg18536607	F	CHSY1	NM_014918	Body
cg19735250	R	FMNL1	NM_005892	Body
cg09868780	F	LVRN	NM_173800	Body
cg08958549	F	APC2	NM_005883	Body
cg14723284	R	C21orf70	NM_058190	Body
cg13245152	F	PAX6;PAX6;PAX6	NM_001604;NM_001127612;NM_000280	Body
cg15117372	F	SLC26A8;SLC26A8;SLC26A8	NM_052961;NM_138718;NM_138718	Body
cg07641160	F	FAM162B;FAM162B	NM_001085480;NM_001085480	Body
cg18236250	F	LDB2;LDB2	NM_001290;NM_001130834	Body
cg21930938	R	DLGAP2	NM_004745	Body
cg11526778	F	JAZF1	NM_175061	Body
cg27140058	R	BANK1;BANK1	NM_001127507;NM_017935	Body
cg24222580	R	MCF2L;MCF2L	NM_001112732;NM_024979	Body
cg10783086	R	OR4F6	NM_001005326	Body
cg06759993	R	PHACTR2;PHACTR2;PHACTR2;PHACTR2	NM_001100164;NM_001100166;NM_014721;NM_001100165	Body
cg24827071	F	MLPH;MLPH	NM_001042467;NM_024101	Body
cg06071058	R	BARX1	NM_021570	Body
cg09669930	F	NEDD9;NEDD9;NEDD9	NM_006403;NM_001142393;NM_182966	Body
cg09140114	R	RUNDC2C	NR_002939	Body
cg01070560	F	CSMD1	NM_033225	Body
cg08886727	R	C17orf93;PRAC	NR_024103;NM_032391	Body
cg10573505	R	CACNA1E	NM_000721	Body
cg22367872	F	AJAP1;AJAP1	NM_018836;NM_001042478	Body
cg25256067	R	THSD7A	NM_015204	Body
cg03840467	F	SEPT9	NM_001113491	Body
cg06940792	R	MEGF10;MEGF10	NM_032446;NM_032446	Body
cg02205013	R	MAPK8IP3;MAPK8IP3	NM_001040439;NM_015133	Body
cg23487759	F	SNTG2	NM_018968	Body
cg25984601	R	SLIT3	NM_003062	Body
cg04918350	R	TG	NM_003235	Body
cg27501759	F	OXTR	NM_000916	Body
cg15549231	R	BCAS4;BCAS4;BCAS4	NM_198799;NM_001010974;NM_017843	Body
cg02580209	F	IFT140	NM_014714	Body
cg12780678	F	PXDN	NM_012293	Body
cg08675092	R	PSMB8;PSMB8	NM_004159;NM_148919	Body
cg24482350	F	HMGCS2;HMGCS2	NM_001166107;NM_005518	Body
cg26557834	R	SGK1	NM_001143676	Body
cg25652742	F	HDAC4	NM_006037	Body
cg22935921	F	DNAJA4;DNAJA4	NM_018602;NM_001130182	Body
cg16975587	F	LTF	NM_002343	Body
cg14549300	F	UGT3A1	NM_152404	Body
cg13833328	R	DCDC2;KAAG1	NM_016356;NM_181337	Body
cg08024109	R	KIAA0226;KIAA0226	NM_014687;NM_001145642	Body
cg14881470	R	CLYBL	NM_206808	Body
cg05606376	F	EGFLAM;EGFLAM;EGFLAM;EGFLAM	NM_152403;NM_182801;NM_182798;NM_182799	Body
cg02155658	F	PAX1	NM_006192	Body
cg02677035	F	FLI1;FLI1	NM_002017;NM_001167681	Body
cg08972756	R	VAX2	NM_012476	Body
cg22711741	F	AURKC;AURKC;AURKC;AURKC;AURKC;AURKC	NM_001015878;NM_001015879;NM_003160;NM_003160;NM_001015878;NM_001015879	Body
cg08424184	R	TFAP2E	NM_178548	Body
cg01642084	F	LOC150568	NR_015399	Body
cg01385157	F	HAPLN3	NM_178232	Body
cg20541870	R	KIAA0652;KIAA0652;KIAA0652;KIAA0652;KIAA0652	NR_024589;NR_024588;NR_024587;NM_014741;NM_001142673	Body
cg04396312	F	MMRN2	NM_024756	Body
cg20168849	R	TPRG1	NM_198485	Body
cg21912556	F	PSD3;PSD3	NM_206909;NM_015310	Body
cg03308704	F	DLGAP2	NM_004745	Body
cg20613889	F	FSHR;FSHR	NM_000145;NM_181446	Body
cg24380053	F	IQSEC1	NM_001134382	Body
cg01274907	R	PCDHB9	NM_019119	Body
cg03455765	R	CADM2;CADM2	NM_001167675;NM_001167674	Body
cg00408776	F	CLPTM1L	NM_030782	Body
cg03832839	R	PRKCG	NM_002739	Body
cg11855117	R	TGFBR3	NM_003243	Body
cg18187244	R	GCM2	NM_004752	Body
cg01692482	R	ZNF217	NM_006526	Body
cg05128437	F	EFCAB2;EFCAB2;EFCAB2;EFCAB2;EFCAB2	NR_026587;NM_001143943;NR_026588;NM_032328;NR_026586	Body
cg10147982	F	C7orf10	NM_024728	Body
cg27096298	R	FLJ42709;FLJ42709;FLJ42709	NR_021490;NR_021491;NR_015369	Body
cg03109660	F	RELL1;RELL1	NM_001085400;NM_001085399	Body
cg17256679	F	CCL8	NM_005623	Body
cg07420274	F	GAD1;GAD1	NM_000817;NM_013445	Body
cg27246129	F	DLL1	NM_005618	Body
cg00803453	R	SPEG	NM_005876	Body
cg16775939	R	BDH1;BDH1;BDH1	NM_203314;NM_203315;NM_004051	Body
cg09267483	F	BTBD17	NM_001080466	Body
cg04294888	F	TTC28	NM_001145418	Body
cg08217545	F	NFIC;NFIC	NM_005597;NM_205843	Body
cg02633817	F	FXYD3;FXYD3;FXYD3;FXYD3;FXYD3;FXYD3;FXYD3;FXYD3;FXYD3;FXYD3;FXYD3;FXYD3;FXYD3;FXYD3;FXYD3;FXYD3	NM_005971;NM_001136007;NM_001136012;NM_001136011;NM_001136008;NM_001136008;NM_001136007;NM_001136011;NM_001136010;NM_001136010;NM_005971;NM_001136009;NM_001136012;NM_021910;NM_001136009;NM_021910	Body
cg20445053	F	LASS6	NM_203463	Body
cg08715725	R	STOX2	NM_020225	Body
cg08267591	R	COBLL1	NM_014900	Body
cg12696488	F	SPON1	NM_006108	Body
cg01416712	R	PHOX2B;PHOX2B	NM_003924;NM_003924	Body
cg16793249	R	EGFL8	NM_030652	Body
cg15621260	R	FIBIN;FIBIN	NM_203371;NM_203371	Body
cg06574769	F	TPO;TPO;TPO;TPO	NM_175719;NM_000547;NM_175721;NM_175722	Body
cg24606662	F	HMCN1	NM_031935	Body
cg17489908	F	GATA3;GATA3	NM_001002295;NM_002051	Body
cg27527345	R	OR10J5	NM_001004469	Body
cg23829318	F	AMIGO2;AMIGO2	NM_001143668;NM_181847	Body
cg09230763	R	MAP3K6	NM_004672	Body
cg17209188	F	IGF2BP3	NM_006547	Body
cg15983182	R	ELN;ELN;ELN;ELN;ELN	NM_001081753;NM_000501;NM_001081755;NM_001081754;NM_001081752	Body
cg26757722	F	CACNG2;CACNG2	NM_006078;NM_006078	Body
cg21075643	F	BTNL2	NM_019602	Body
cg20469502	F	WDR25;WDR25	NM_024515;NM_001161476	Body
cg01384290	R	MECOM	NM_004991	Body
cg11064395	F	MICA	NM_000247	Body
cg23178069	F	NELL1;NELL1	NM_006157;NM_201551	Body
cg04839131	F	KCNH2;KCNH2	NM_172057;NM_000238	Body
cg26744682	F	TSKS	NM_021733	Body
cg18369516	F	ZBTB46	NM_025224	Body
cg27123256	F	BCL11B;BCL11B	NM_022898;NM_138576	Body
cg01940139	R	KLRD1;KLRD1;KLRD1;KLRD1;KLRD1	NM_002262;NM_001114396;NM_002262;NM_007334;NM_007334	Body
cg06174454	R	RASSF1;RASSF1;RASSF1;RASSF1	NM_170713;NM_170714;NM_007182;NM_170712	Body
cg00810939	R	IL22RA1	NM_021258	Body
cg10559416	F	CYTIP	NM_004288	Body
cg04961235	F	PAPOLB;RADIL	NM_020144;NM_018059	Body
cg20302533	R	POU6F2;POU6F2	NM_007252;NM_001166018	Body
cg16728323	F	RAB20	NM_017817	Body
cg09008589	R	GLI3	NM_000168	Body
cg19717773	F	GNA12	NM_007353	Body
cg13460643	F	G0S2;G0S2	NM_015714;NM_015714	Body
cg02047300	R	PCDHA6;PCDHA2;PCDHA1;PCDHA1;PCDHA6;PCDHA5;PCDHA3;PCDHA4;PCDHA6	NM_031849;NM_018905;NM_031411;NM_018900;NM_031848;NM_018908;NM_018906;NM_018907;NM_018909	Body
cg07013955	R	IFT140;TMEM204	NM_014714;NM_024600	Body
cg10091866	F	HMCN1	NM_031935	Body
cg09175485	R	KDM2A;KDM2A	NR_027473;NM_012308	Body
cg27404050	F	PRODH2	NM_021232	Body
cg21293943	R	C6orf10	NM_006781	Body
cg03934392	R	HCCA2;LOC402778;LOC402778	NM_053005;NM_001170820;NM_001170820	Body
cg18998003	R	CDH4	NM_001794	Body
cg15498306	F	MARCH1;MARCH1	NM_001166373;NM_017923	Body
cg16741308	R	PARVB;PARVB	NM_001003828;NM_013327	Body
cg07396272	F	SLCO1B3	NM_019844	Body
cg19407717	R	TPO;TPO;TPO;TPO	NM_175719;NM_000547;NM_175721;NM_175722	Body
cg11197061	R	EPHA6	NM_001080448	Body
cg06856570	R	NFATC1;NFATC1;NFATC1;NFATC1;NFATC1	NM_006162;NM_172388;NM_172389;NM_172387;NM_172390	Body
cg00950497	F	ABLIM1;ABLIM1;ABLIM1	NM_001003408;NM_001003407;NM_002313	Body
cg16970580	R	ADAM9;ADAM9;ADAM9;ADAM9	NM_003816;NR_027638;NR_027878;NR_027639	Body
cg16180353	R	PAX6;PAX6;PAX6	NM_001604;NM_001127612;NM_000280	Body
cg26618441	R	PCDHA6;PCDHA2;PCDHA1;PCDHA7;PCDHA1;PCDHA6;PCDHA5;PCDHA7;PCDHA3;PCDHA4	NM_031849;NM_018905;NM_031411;NM_031852;NM_018900;NM_018909;NM_018908;NM_018910;NM_018906;NM_018907	Body
cg23248150	R	TLL1	NM_012464	Body
cg14375632	F	C9orf3	NM_032823	Body
cg12055395	F	DLX6AS	NR_015448	Body
cg01723606	R	SH2B2	NM_020979	Body
cg16754788	R	PGCP	NM_016134	Body
cg20092936	R	TNK2;TNK2	NM_001010938;NM_005781	Body
cg15771432	F	PTPRN2;PTPRN2;PTPRN2	NM_002847;NM_130842;NM_130843	Body
cg08716584	R	MS4A7;MS4A7;MS4A7;MS4A7	NM_206938;NM_206940;NM_206939;NM_021201	Body
cg26971042	R	TLE3;TLE3;TLE3	NM_001105192;NM_020908;NM_005078	Body
cg08614871	R	KLF6;KLF6;KLF6;KLF6	NR_027653;NM_001160124;NM_001160125;NM_001300	Body
cg02046017	R	SHANK2	NM_012309	Body
cg21129976	F	EPHB4	NM_004444	Body
cg11404992	R	SGCD;SGCD;SGCD	NM_001128209;NM_172244;NM_000337	Body
cg21847720	F	MYOM2	NM_003970	Body
cg01502876	F	METRNL	NM_001004431	Body
cg09134205	R	DPP6;DPP6;DPP6	NM_001936;NM_130797;NM_001039350	Body
cg13458005	R	PTCHD3	NM_001034842	Body
cg11766577	R	C21orf56;C21orf56	NM_032261;NM_001142854	Body
cg20885179	R	VILL	NM_015873	Body
cg20166049	F	EXOC3L2	NM_138568	Body
cg17263323	R	STK32B	NM_018401	Body
cg25414597	R	T	NM_003181	Body
cg08122114	R	NPTX1	NM_002522	Body
cg14004685	F	HCCA2	NM_053005	Body
cg04207084	R	PTPRN2;PTPRN2;PTPRN2	NM_002847;NM_130842;NM_130843	Body
cg11765851	R	TRIML2	NM_173553	Body
cg25595641	R	NFATC1;NFATC1;NFATC1;NFATC1;NFATC1	NM_006162;NM_172388;NM_172389;NM_172387;NM_172390	Body
cg04578894	R	ADAMTS12	NM_030955	Body
cg15066837	R	GNAI1	NM_002069	Body
cg17257469	R	AKR1D1	NM_005989	Body
cg00420348	R	EFCAB4A	NM_173584	Body
cg27490043	F	WBSCR17	NM_022479	Body
cg12101354	F	SLC6A5	NM_004211	Body
cg14781778	R	C22orf9;C22orf9	NM_001009880;NM_015264	Body
cg19807237	F	RRP15	NM_016052	Body
cg05054998	F	C21orf70	NM_058190	Body
cg04217450	F	EBF1;EBF1	NM_024007;NM_024007	Body
cg09313740	F	INPPL1	NM_001567	Body
cg26271895	F	CRIM1	NM_016441	Body
cg00073003	F	SOX1;SOX1	NM_005986;NM_005986	Body
cg05614735	F	WNK4	NM_032387	Body
cg16817826	F	FEZF2	NM_018008	Body
cg01666550	F	LRP5	NM_002335	Body
cg10607455	F	PCSK1	NM_000439	Body
cg17953764	F	ZAR1	NM_175619	Body
cg19839026	F	PYGL;PYGL	NM_001163940;NM_002863	Body
cg09639631	F	LOC729176;C6orf103	NR_003954;NM_024694	Body
cg00528492	R	HLA-DRA	NM_019111	Body
cg08368520	R	FOXK1	NM_001037165	Body
cg14600987	F	TNNT3;TNNT3;TNNT3;TNNT3	NM_001042781;NM_006757;NM_001042780;NM_001042782	Body
cg12163407	R	GDF3	NM_020634	Body
cg26970905	F	PRAGMIN	NM_001080826	Body
cg10947611	F	HDAC4	NM_006037	Body
cg26726230	F	SLC38A10;SLC38A10	NM_001037984;NM_138570	Body
cg10354730	F	AXIN1;AXIN1	NM_003502;NM_181050	Body
cg06216883	F	MYOM2	NM_003970	Body
cg21223521	F	LOC285768;LOC285768	NR_027116;NR_027115	Body
cg08784247	F	MIR618;LIN7A	NR_030349;NM_004664	Body
cg11712187	F	KIF1B;KIF1B	NM_183416;NM_015074	Body
cg15035421	R	ATP11B	NM_014616	Body
cg20030796	F	BTBD17	NM_001080466	Body
cg11051221	F	BTBD2	NM_017797	Body
cg21586152	R	ELANE	NM_001972	Body
cg06761873	R	DPPA3	NM_199286	Body
cg23320499	R	DUSP16	NM_030640	Body
cg19533977	F	CLTC	NM_004859	Body
cg03675258	R	NFIX	NM_002501	Body
cg07703976	F	ABCA13	NM_152701	Body
cg23757825	F	EGFR;EGFR;EGFR;EGFR	NM_201283;NM_201284;NM_201282;NM_005228	Body
cg00896370	R	ZIC4;ZIC4;ZIC4	NM_001168378;NM_032153;NM_001168379	Body
cg02881742	F	DPYSL4	NM_006426	Body
cg24996161	F	PCDHGA2;PCDHGA4;PCDHGA1;PCDHGB1;PCDHGA3;PCDHGA4	NM_018915;NM_018917;NM_018912;NM_018922;NM_018916;NM_032053	Body
cg19105442	R	COL4A2	NM_001846	Body
cg06063479	F	ZEB2;ZEB2	NM_014795;NM_001171653	Body
cg10706230	R	MAN1C1	NM_020379	Body
cg21616051	R	IDUA;SLC26A1;SLC26A1;SLC26A1	NM_000203;NM_134425;NM_213613;NM_022042	Body
cg06487082	R	ZNF532;ZNF532	NM_018181;NM_018181	Body
cg12098750	F	ANKS1B;ANKS1B;ANKS1B	NM_181670;NM_020140;NM_152788	Body
cg01042246	F	SP5	NM_001003845	Body
cg03339668	R	CIT	NM_007174	Body
cg01876130	F	FER1L5	NM_001113382	Body
cg24925945	R	NAV2;NAV2;NAV2;NAV2	NM_182964;NM_001111018;NM_145117;NM_001111019	Body
cg22627427	R	C11orf9;DKFZP434K028;C11orf9	NM_001127392;NR_026882;NM_013279	Body
cg02283042	F	CDH13	NM_001257	Body
cg21053135	F	TMEM176B;TMEM176A	NM_014020;NM_018487	Body
cg01397507	F	SHANK2;SHANK2	NM_012309;NM_133266	Body
cg23979876	F	SCOC;SCOC;SCOC;SCOC;SCOC;SCOC;SCOC;SCOC	NM_001153585;NM_032547;NM_001153663;NM_001153690;NM_001153552;NM_001153635;NM_001153446;NM_001153484	Body
cg05332887	F	LOC404266;LOC404266;LOC404266;LOC404266;HOXB6;LOC404266	NR_033203;NR_033205;NR_033204;NR_033201;NM_018952;NR_033202	Body
cg24820663	F	GPR158	NM_020752	Body
cg17649560	R	LRRC37B2	NR_015341	Body
cg21594400	R	DOCK4	NM_014705	Body
cg03803541	F	LOC404266;LOC404266;HOXB6	NR_033204;NR_033201;NM_018952	Body
cg13493635	R	PPP1R2P1	NR_027771	Body
cg26984961	F	CREB5;CREB5	NM_182899;NM_182898	Body
cg22735834	R	PPP1R14C	NM_030949	Body
cg14349078	F	PCSK5	NM_006200	Body
cg20611882	F	GPR177;GPR177	NM_001002292;NM_024911	Body
cg15046388	F	MYH8	NM_002472	Body
cg21400802	R	PGLYRP4	NM_020393	Body
cg00960781	R	TMEM26	NM_178505	Body
cg12581592	R	SPON1;SPON1	NM_006108;NM_006108	Body
cg04100684	F	SHISA9;SHISA9	NM_001145204;NM_001145205	Body
cg05756029	R	LOC494141;LOC494141;LOC494141	NR_026541;NR_026563;NR_026564	Body
cg17002851	F	ATP8A2	NM_016529	Body
cg10628205	F	NFIA;NFIA;NFIA;NFIA	NM_001145511;NM_005595;NM_001134673;NM_001145512	Body
cg11688275	F	MYC	NM_002467	Body
cg00274815	F	ADAMTS2;ADAMTS2	NM_021599;NM_014244	Body
cg24407204	F	C10orf96;C10orf96	NM_198515;NM_198515	Body
cg14005211	F	GAD1;GAD1	NM_000817;NM_013445	Body
cg18704527	F	ARVCF	NM_001670	Body
cg18435674	R	KRT222	NM_152349	Body
cg11609001	F	COMP	NM_000095	Body
cg16638385	R	SOST	NM_025237	Body
cg12262378	R	ALOX12	NM_000697	Body
cg17524021	F	PCDHA7;PCDHA12;PCDHA6;PCDHA10;PCDHA4;PCDHA11;PCDHAC2;PCDHA8;PCDHA6;PCDHA1;PCDHA2;PCDHA1;PCDHA9;PCDHA13;PCDHA5;PCDHAC1;PCDHA3;PCDHA10	NM_018910;NM_018903;NM_018909;NM_018901;NM_018907;NM_018902;NM_018899;NM_018911;NM_031849;NM_031411;NM_018905;NM_018900;NM_031857;NM_018904;NM_018908;NM_018898;NM_018906;NM_031860	Body
cg26036648	F	PPIL1	NM_016059	Body
cg00401433	F	ZFPM2	NM_012082	Body
cg16655883	F	ZFR2;ZFR2;ZFR2	NM_001145640;NM_015174;NR_027149	Body
cg12044923	F	STK32B	NM_018401	Body
cg22975913	R	WIT1;WT1;WT1;WT1;WT1	NR_023920;NM_024426;NM_024425;NM_000378;NM_024424	Body
cg04744624	R	LAMB1	NM_002291	Body
cg27168291	F	ZBTB22;TAPBP;TAPBP;TAPBP;ZBTB22	NM_005453;NM_003190;NM_172208;NM_172209;NM_001145338	Body
cg09571713	R	SPOCK3;SPOCK3	NM_001040159;NM_016950	Body
cg10495683	F	BCAR3	NM_003567	Body
cg20996351	F	MAP3K6	NM_004672	Body
cg04573398	F	CCDC81;CCDC81;CCDC81;CCDC81	NM_001156474;NM_001156474;NM_021827;NM_021827	Body
cg07757611	R	NT5DC2;NT5DC2	NM_001134231;NM_022908	Body
cg03683497	R	DLC1	NM_182643	Body
cg13866767	F	EDNRB;EDNRB;EDNRB	NM_003991;NM_000115;NM_001122659	Body
cg09664216	R	HDAC4	NM_006037	Body
cg12926596	F	BLOC1S1	NM_001487	Body
cg18361098	F	PAX9	NM_006194	Body
cg07166159	R	SEC14L1;SEC14L1;SEC14L1;SEC14L1;SEC14L1	NM_001143999;NM_003003;NM_001143998;NM_001039573;NM_001144001	Body
cg06646682	R	DVL1	NM_004421	Body
cg05595142	F	PRSS38	NM_183062	Body
cg15989318	F	SORCS3	NM_014978	Body
cg19423978	F	PIP5K1C	NM_012398	Body
cg25292638	F	ZADH2	NM_175907	Body
cg03769939	F	RUNX3;RUNX3	NM_001031680;NM_004350	Body
cg15319311	R	HHIP	NM_022475	Body
cg02119927	F	HK1;HK1;HK1;HK1;HK1	NM_033500;NM_000188;NM_033498;NM_033497;NM_033496	Body
cg00980319	F	MMEL1	NM_033467	Body
cg01070197	R	DLC1;DLC1	NM_182643;NM_024767	Body
cg18142940	F	HAPLN2	NM_021817	Body
cg24876069	R	CP	NM_000096	Body
cg06524192	F	A2BP1;A2BP1;A2BP1;A2BP1;A2BP1;A2BP1	NM_001142334;NM_145893;NM_001142333;NM_018723;NM_145891;NM_145892	Body
cg26523099	F	C1orf194;KIAA1324	NM_001122961;NM_020775	Body
cg27436118	F	MGRN1;MGRN1;MGRN1;MGRN1	NM_015246;NM_001142291;NM_001142290;NM_001142289	Body
cg03975815	F	FMN2	NM_020066	Body
cg23440816	R	CAPN2;CAPN2	NM_001748;NM_001146068	Body
cg11988591	F	RHPN1;C8orf51	NM_052924;NR_026785	Body
cg19864808	F	STK19;STK19;STK19;DOM3Z	NR_026717;NM_032454;NM_004197;NM_005510	Body
cg04705318	F	HHIPL1	NM_001127258	Body
cg27444899	R	RAB11FIP3;RAB11FIP3	NM_014700;NM_001142272	Body
cg10440524	R	NRG3;NRG3;NRG3	NM_001165972;NM_001165973;NM_001010848	Body
cg23965061	F	TNFRSF10C;TNFRSF10C	NM_003841;NM_003841	Body
cg25018458	F	ABR;ABR;ABR	NM_021962;NM_001092;NM_001159746	Body
cg03356172	F	MAB21L1;MIR548F5;NBEA	NM_005584;NR_031646;NM_015678	Body
cg26118821	R	PSD3;PSD3	NM_206909;NM_015310	Body
cg09153759	R	SFMBT2	NM_001029880	Body
cg23812660	F	ZEB2;ZEB2	NM_014795;NM_001171653	Body
cg13680362	R	OR2H1;OR2H1	NM_030883;NM_030883	Body
cg11066780	R	CASZ1;CASZ1	NM_017766;NM_001079843	Body
cg20073553	F	NKX3-2	NM_001189	Body
cg13849749	R	ADAMTS17	NM_139057	Body
cg06103642	F	NR2E1	NM_003269	Body
cg19456540	F	SIX6	NM_007374	Body
cg22537334	R	TLE3;TLE3;TLE3	NM_001105192;NM_020908;NM_005078	Body
cg25786525	R	C10orf11	NM_032024	Body
cg22469804	R	TNIK;TNIK;TNIK;TNIK;TNIK;TNIK;TNIK;TNIK;TNIK	NM_001161563;NM_001161566;NM_001161560;NR_027767;NM_001161565;NM_001161561;NM_015028;NM_001161562;NM_001161564	Body
cg25065535	F	IL2	NM_000586	Body
cg00539908	F	CACNB4;CACNB4;CACNB4	NM_000726;NM_001145798;NM_001005746	Body
cg06569139	R	RGS22	NM_015668	Body
cg23914278	F	SGIP1	NM_032291	Body
cg18581378	R	CUGBP2;CUGBP2	NM_001025077;NM_006561	Body
cg13859346	F	DIP2C	NM_014974	Body
cg04090745	F	HLA-DQB2	NR_003937	Body
cg04046629	F	CD6	NM_006725	Body
cg01617280	F	MFHAS1	NM_004225	Body
cg26528551	F	MGMT	NM_002412	Body
cg20403557	F	LVRN	NM_173800	Body
cg18781031	F	FBN2	NM_001999	Body
cg11615959	R	CLEC4M;CLEC4M;CLEC4M;CLEC4M;CLEC4M;CLEC4M;CLEC4M;CLEC4M;CLEC4M;CLEC4M;CLEC4M;CLEC4M	NM_001144907;NM_001144904;NM_001144906;NM_001144910;NM_001144911;NM_001144909;NM_001144905;NR_026707;NM_001144908;NR_026709;NM_014257;NR_026708	Body
cg17543218	F	SHROOM3	NM_020859	Body
cg01572696	F	IDUA	NM_000203	Body
cg14377922	F	KLHL29	NM_052920	Body
cg09829382	F	BRUNOL5	NM_021938	Body
cg23793965	R	NECAB1	NM_022351	Body
cg11107116	R	ADAMTS17	NM_139057	Body
cg18658151	R	TBC1D16	NM_019020	Body
cg08237401	R	BCAR3	NM_003567	Body
cg16340618	R	ONECUT2	NM_004852	Body
cg26792576	F	FGD5	NM_152536	Body
cg02118458	R	SHANK2	NM_012309	Body
cg15580417	R	KCNJ9	NM_004983	Body
cg25083763	F	IQGAP2	NM_006633	Body
cg00196715	F	SFMBT2	NM_001029880	Body
cg17180088	R	WSCD2	NM_014653	Body
cg13039199	F	SLCO3A1;SLCO3A1	NM_001145044;NM_013272	Body
cg22002629	F	RBPJ;RBPJ;RBPJ;RBPJ	NM_203283;NM_015874;NM_203284;NM_005349	Body
cg24186506	F	CHST15	NM_015892	Body
cg20294319	R	LRCH1;LRCH1;LRCH1	NM_015116;NM_001164213;NM_001164211	Body
